text,label,,,
"Order mad Chinese food, stock up.. You know Chinese ppl never turn down business, sleet, hail, snow or Hurricane Sandy #MiriamHurricanTip101",1,,,
Fuck a hurricane #sandy #food #love #enchiladas #mole #v8 #aguardiente #life #love #awesomeness #greatness # http://instagr.am/p/RY-oDiu5Ye/ ,1,,,
#food #cuisine BuzzFeed Animals: 41 Dogs Who Are Ready For Hurricane Sandy And More! http://dlvr.it/2PPhX2  #recipe #cooking,1,,,
#food #cuisine BuzzFeed Animals: 41 Dogs Who Are Ready For Hurricane Sandy And More! http://dlvr.it/2PPhTN  #recipe #cooking,1,,,
"Thanks to hurricane sandy, i found all of the good food in my house. And ate it. #definitelygained20pounds #treadmilltuesday",0,,,
Thank you to @kip_dynamiite for braving the storm to get us food! Hurricane Sandy ain't got nothin on u!! Lol!!,0,,,
#food #cuisine BuzzFeed FWD: 11 Viral Photos That AREN'T Hurricane Sandy And More! http://dlvr.it/2PPYlL  #recipe #cooking,0,,,
#food #cuisine BuzzFeed FWD: 11 Viral Photos That AREN'T Hurricane Sandy And More! http://dlvr.it/2PPYhj  #recipe #cooking,0,,,
#food #cuisine BuzzFeed FWD: 11 Viral Photos That AREN'T Hurricane Sandy And More! http://dlvr.it/2PPYfl  #recipe #cooking,0,,,
Well as long as I got my call of duty an my food Idrc were hurricane sandy is ,1,,,
"I got full laptop battery, iPhone fully charged and my power is still on! Thanking God! and about to go cook some food #hurricane #Sandy",0,,,
I'm ready! #hurricane #sandy #ready #food #photooftheday http://instagr.am/p/RY76n0vxl6/ ,1,,,
I feel physically gross. Working out tomorrow hurricane sandy here or not. Being in this house for 2 days straight with food&sleep=no.,1,,,
"Heavy rain with storm...electricity playing ""I spy"" ...there may be water & food crises ...we are calling it “Hurricane Sandy”",1,,,
Hurricane Sandy Dinner.    #food #foodporn #yum #instafood #TagsForLikes.COM #yummy #amazing #instago @ MiMA http://instagr.am/p/RY5_7WnoMb/ ,0,,,
Favorite memories: sitting in the food court while eating panda express with my boyfriend while laughing over hurricane sandy tweets #msu,0,,,
"Lol my moms friends just called her and said ""Hurricane Sandy ain't playing, she done blew my food stamps away""  #dying",0,,,
Hurricane Sandy survival tips: indoor charcoal grills keep you warm and cook food (joke! Don't do it!),0,,,
Day one of hurricane sandy: I still have power most of the time. Food supply is low. Sanity is gone. Please help me.,1,,,
"Hurricane Sandy: Food safety, closed stores, anti-price gouging http://s.einnews.com/21py3aAgJo ",1,,,
"As conditions rapidly deteriorated in Washington, D.C., due to Hurricane Sandy, there a @ Whole Foods Market http://instagr.am/p/RY4hj7lQJg/ ",1,,,
If my ps3 does not start doing what I want it to it will become a flying projectile very soon and become food for hurricane sandy,1,,,
"http://instagr.am/p/RY3mvytVlb/ 
http://curry.stagram.tk/  　: Enjoying my food while hurricane Sandy is going crazy outside. #foodpor...",1,,,
"As Hurricane Sandy hits the East Coast, is there anyone in your community that is unable to get food during the storm?",1,,,
hurricane sandy did you mean a visual of me lashing out cos no food,1,,,
I know hurricane sandy better do one thing !! let me gain 10lbs at least! All this damn food I'm eating !,1,,,
The key to surviving any disaster is comfort food.  Hurricane Sandy's got nothing on Mac'n'Cheese. :D,0,,,
"My dinner tonight, deliciousness! #food #rice #salmon #teriyaki #chicken #sauce #foodporn #hurricane #sandy http://instagr.am/p/RY2MliIpDh/ ",1,,,
@LupeFiasco In Long Island at the crib Hurricane Sandy status listenin 2 Food and Liquor 2. Dopest album this year with K. Lamar Maad City,1,,,
"If your power is going out, add bags of ice to your freezer. It will keep food cold longer while the power is out. #hurricane #Sandy",1,,,
"Hurricane Sandy ain't playin'. Not 2 bad in Crown Heights, though. Good thing I have plenty of food, water, & alcohol to weather this storm.",0,,,
"I just cant. i saw an account for hurricane sandy. Yeah like its going to tweet ""Im coming bitches, better hide, im taking your food away""",0,,,
Shout out to @BrieBruneau and the rest of the crew over @Elmers_Place serving up hot food and cold beer during the hurricane #sandy,1,,,
Food Safety Tips During Hurricane Sandy - Legal Examiner http://dlvr.it/2PP3KH ,1,,,
"Naan bread and horseradish hummus, the official snack food of Hurricane #Sandy.  ; )",1,,,
Hurricane Sandy got real huh? Niggas was doubting her last night. Battery-operated entertainment and junk food is in your future. Enjoy,1,,,
"Make sure your entire family is safe during Hurricane Sandy - be sure to have extra food, water, supplies & a... http://fb.me/2obHuTmXW ",1,,,
Fuck you hurricane sandy because of you I've been eating all day #fatashell #food #life,1,,,
"Took hurricane sandy as an excuse to stock up on all my favourite food cuz you know, gotta survive and all... Lawls",1,,,
that jamican food was on point .. curry chicken && shrimp .. eatin good in hurricane Sandy,1,,,
I need a list of all restaurants and fast food spots open during hurricane sandy. I am starved!,1,,,
Hurricane Sandy + chinese food seems to have driven @SequoiLorna and @shibsterlg stark raving mad.,1,,,
"Food for All Why 'Frankenstorm' Is Just Right for Hurricane Sandy: Sandy, the hurricane tha... http://bit.ly/Sazv5C  http://bit.ly/loaWDg ",1,,,
"Food for All Climate Change Feeds Hurricane Sandy: Where I sit in New Jersey, we are prepar... http://bit.ly/W03DGX  http://bit.ly/loaWDg ",1,,,
"this hurricane sandy is making me hungry as hell today, good thing i have a sandy at home to make me food #ThanksMom #HerNameIsSandy",0,,,
Taco night! #tacos #dinner #random #hurricane #sandy #food #rachet #cook #boredom http://instagr.am/p/RYw4LSKOR3/ ,1,,,
“@lo_madden : How to keep your food safe if Hurricane Sandy cuts electricity http://cbsn.ws/SpcA9v ”,0,,,
"Took A Shower, Got Food And Snacks, Tv On, My Laptop Working, Comfortable....Hurricane Sandy Im Ready For You ! &#9825",1,,,
#nonprofit Feeding America Prepares For Hurricane Sandy - Member Food Banks Ready to Provide Emergency Food and Wate... http://ow.ly/2sVTCC ,1,,,
"""my dad watched the news & decided to start preparing for Hurricane Sandy by buying $300 worth of canned food. We live in Australia. FML""",1,,,
@NiallOfficial  I only have little food in my house! Stupid hurricane sandy! #no #food,1,,,
“@NurseGroups: How to keep your food safe if Hurricane Sandy cuts electricity - http://ow.ly/eR6Ya  interesting read for everyone,0,,,
thank you hurricane sandy for giving me an excuse to eat all the food in my fridge :),1,,,
All US exchanges shut down before Hurricane Sandy: http://urlin.me/ktsw  #pet food,1,,,
"Stack up on junk food, and non-perishable milk... It's much better than living off tuna if the power goes out. #Hurricane #Sandy",0,,,
Big thanks to @janwhich for cooking up a feast for our #Hurricane #sandy dinner.  Great food and drink with @Bjc42 @EShoiks & crew!,1,,,
There's way too much food in this house. Hurricane Sandy's fault. Now I'm eating like a depressed fat kid *covers face* lol,0,,,
who's more destructive... #Sandy Robinson when you have food in the hallway or hurricane #Sandy ???,1,,,
"Lmfaoooo RT @CapotastoMIKE: He said two hour wait, who the fuck is waiting two hours for food? FUCK YOU HURRICANE SANDY YOU DIRTY ASS BITCH.",1,,,
Everyones talking about hurricane sandy and when it got close to puerto rico it was like......... *shrugs * let's go get food lol,0,,,
Folks,41212.01389,1,,
I'm hungry & hurricane sandy fucking up my food.,1,,,
"He said two hour wait, who the fuck is waiting two hours for food? FUCK YOU HURRICANE SANDY YOU DIRTY ASS BITCH.",1,,,
"Freaking Hurricane Sandy is here, making sure I have the essentials. Alright, got my 3ds, iPod, and journal. Screw food",0,,,
I wish I could use Hurricane Sandy as an excuse to eat all types of reckless foods...,1,,,
RT @foodsafetygov: Remember to keep your food and water safe during an emergency like Hurricane #Sandy: http://go.usa.gov/Yd7V  #foodsafety,0,,,
"Lol These Hurricane Sandy Pic w| the words On Instgram got me weak...Especially the 1 about the Chinese food.
Why Yall So ignorant",1,,,
Good thing my pantry full of food is in my basement incase hurricane sandy comes in,0,,,
"Hurricane Sandy is gonna make me gain weight, cause there is way too much food &amp; snacks in my house lol",0,,,
Canned food is good RT:“@AP: BREAKING: Forecasters say the center of former Hurricane Sandy has made landfall along New Jersey coast.”,1,,,
I hate hurricane sandy all I'm doing is eating junk food #yuck,1,,,
The food drive tomorrow and Wednesday will be postponed due to Hurricane Sandy.  It will instead take place next... http://fb.me/1YFwksxHQ ,1,,,
"Today, my dad watched the news & started preparing for Hurricane Sandy by buying $300 worth of long-life/canned food. We live in Australia.",1,,,
"We here at Moocho want to make sure you have the food you need during Hurricane Sandy. Therefore, anyone that... http://fb.me/1a62eCCK0 ",0,,,
"Hurricane Sandy:  What you Need to Know to be Food Safe: By Katie Burns Date: 10/29/12
As Hurricane Sandy prepar... http://bit.ly/SWvTV1 ",0,,,
Your fucked RT @controvershiL: the best non perishable food i bought is cheerios.  #hurricane.  #sandy.  #frankenstorm.,1,,,
"As Hurricane Sandy pounds New York City, I am spending my entire day being lazy, eating food, and watching season two of Game of Thrones.",1,,,
I think I bought more snacks than food to survive this Hurricane. #Sandy,0,,,
the best non perishable food i bought is cheerios.  #hurricane.  #sandy.  #frankenstorm.,0,,,
Mike decided give give out free food 2 day at wrk 2 all the workers wow thanks hurricane Sandy ,1,,,
"Looks like hurricane sandy took a detour and struck this room, paper debris everywhere, paint& food remains across the floor and me I'm cold",1,,,
Hurricane #Sandy Tip 1: Stock up on canned food other than beans cus what are you gonna do a few hours later when there's no running water?,1,,,
omf if you don't get me my chinese food soon in the middle of hurricane sandy I'm gunna fuck u up,1,,,
"Thanks Hurricane Sandy, because of u my parents wouldnt be running around stocking up on food supply.",1,,,
Fuck Hurricane Sandy my schools having a rock concert and free food :),1,,,
"Attaboy!! Stay safe RT @NY_Giantsrock: Generator: Check, Food: Check, Internet: Check, Weed: Check, Beer: Check. I'm GOOD! #Hurricane #Sandy",0,,,
"Stockpile food round two: spicy black bean, pinto beans and rice! #Hurricane #Sandy @smrushford weatherman1 http://instagr.am/p/RYnzUlB1FU/ ",1,,,
Spent all day eating Chinese food and watching The Office on @Netflix. Hurricane Sandy is my best friend.,1,,,
HURRICANE SANDY= FREE FOOD STAMPS!!! <---- A text message i just recived lmaoooo,0,,,
Tucked in at The Mouse House to ride out Hurricane Sandy. Seriously craving comfort food. I'm thinking mac n'... http://fb.me/1UFhkOcVv ,1,,,
Im hungry and my power keeps going off. How tf am I going to cook my food ! FUCK hurricane Sandy !,1,,,
"Good advice RT @HuffingtonPost
Food safety tips for Hurricane #Sandy http://huff.to/WVnu9v ",0,,,
What bitches would do for some food in this hurricane sandy shit ,1,,,
All I have to say is if the shit hits the fan cuz of hurricane sandy and no power or food. Ill just take the food by force I have guns haha,1,,,
This is my survival food for Hurricane Sandy. This could last me a few days....talk ab @ Ronmeister House http://instagr.am/p/RYmeu-R8Vg/ ,1,,,
Due to Hurricane Sandy this will be the 1st time I will ever ever ever give the Chinese man a tip for bringing my food,1,,,
There's gotta be a Chinese food spot open delivering right now... #hurricane #sandy #munchies,1,,,
"Mhmmm DAS RYTE! u tell em wyn! RT ""@All1DOi5wyn: Hurricane sandy ain't touching any of my food. *snapz in a z formation*""",0,,,
How to Deal With Food Safely After Hurricane Sandy’s Power Outages http://nblo.gs/E5l2r ,0,,,
"Battening down for Hurricane Sandy.
Got food, water, propane heat and a cooler with several ice packs for the milk.
Pray for us all, please.",1,,,
How to keep your food safe if Hurricane Sandy cuts electricity http://tinyurl.com/8bexcbl ,0,,,
"With the sun setting on the East Coast and Hurricane Sandy gaining strength, be sure to keep food and water... http://fb.me/2eeMDzjxl ",0,,,
"Filming cancelled today due to hurricane sandy vagina... Mulan, good friends and good food instead... #stayonline",1,,,
My day has consisted of junk food and soda all from the comfort of my own bed. Hurricane sandy is making me a Fatass -__-,0,,,
Getting sent out for a food run in Hurricane Sandy. Hoping I make it back safe. @IgorSNET590 #InternStatus,1,,,
"My family is ready for hurricane Sandy, my step dad stacked up on food and every person has their own flashlight just in case #soserious",1,,,
How to keep your food safe during Hurricane Sandy http://fb.me/2pclyHZmQ ,0,,,
"Tumblr
Food
Tswifts Album
Hurricane sandy..... I'm ready.",1,,,
Family is getting prepared for the Hurricane Sandy arrival lol. Candles  Flashlights  Junk foods  #ohlord,0,,,
"To everyone who is going through Hurricane Sandy. I hope you all stay safe, make sure your flashlights charged and you have food. God Bless",0,,,
Oh I told myself I have to get back into cheer shape and hurricane sandy fucking that up I've  been eating so much junk food,1,,,
"Hurricane Sandy Fashion Tweets Remind Us That Sweatpants, Junk Food Are Still OK (TWEETS) http://www.huffingtonpost.com/2012/10/29/hurricane-sandy-fashion-tweets_n_2040284.html … via @huffingtonpost",0,,,
Finished for the day working on my talk for @AfricaGathering DC. Now to eat some yummy food and meditate on this full moon hurricane. #sandy,1,,,
Has Hurricane Sandy affected you? What kind of foods do you think are essential to stock up on for a storm?,1,,,
"Day #73:! Hurricane sandy is still raging im bored, scared and lonely.  Food supplies are running low and im on 90% battery Cant last longer",1,,,
some Chinese food really hittin the spot on this fine hurricane sandy day,1,,,
"Hurricane Sandy: stock up on food, beer, and weed. Happy Hurricane!",0,,,
It'd be nice if hurricane #sandy dropped me off a case of budlight and some food on its way through,0,,,
The last delivery of food before Hurricane Sandy arrives! :D http://instagr.am/p/RYiDUWhByw/ ,0,,,
Thank you Hurricane Sandy for stocking my house with a shit ton of food and drink,1,,,
