text,label,,
Tornado warning ? i think not....now who wants to keep me company and make me some food lol,1,,
Err:509,0,,
"Please help with pet supplies in tornado hit areas. Stranded animals need your help. Dry dog and cat food, and other supplies needed.",0,,
Come in from the cold with some delicious Tornado Alley inspired food at the 5 Spot. You'll be glad you did! http://bit.ly/eWt4ao,0,,
"Michael & Patrick found friends after tornado, helped last night, are heading home w/ a friend a few days due to no food, water,power,damage",0,,
"@dkberman OK. Now they won't be tortured and eaten, I guess.   #tornado #alabama #food",1,,
"These times are hard, but they're inspiring. Seen signs offering free food to tornado victims. Nice to know people out there still care.",1,,
Breaking from WSJ: 5 million -- yes 5 million -- chickens estimated killed in Ala. tornadoes. #tornado #alabama #food,1,,
my cousin bitching because the tornado wiped out mcdonalds and every other fast food restaurant. i feel bad for them. . . LOL :),1,,
Err:509,1,,
"@Starbucks So I assume you are delivering free coffee, drinks, & food to Tornado Relief Centers & the affected family, right? RETWEET",0,,
@MsChelle_Fowle hahah noo like 5min ago when i went to get food it was SO nice then i came out&its like a tornado ab to hit sorry hah my bad,0,,
Err:509,0,,
"Lord , please keep me my family friends tweeps all food places antimals old people n babies safe and protected from this tornado .. amen =)",0,,
"Please pray for the Tornado victims in the southern states. I wasn't directly affected, but I will be helping the Red Cross w/food relief.",1,,
"If all we lost was food (due to loss of power) during this tornado outbreak, then WE ARE BLESSED!!!",1,,
"Alabama is in need of Donations:Food,Clothing,& Water for families that were affected by the Major Tornado and Storm Disasters in Alabama.",1,,
Just gave mad food for the victims that were hit by the tornado #feelinggood I pray for the ones who were hit. May god be with yuh,1,,
"So thankful that God kept my family safe during the tornado! We may not have electricity, food or gas, but we have our lives!",0,,
"If you are looking for a way to help out with the tornado, right now the need is supilies (food, clothes, ect) check w/ @CSMission for info",1,,
Why everyone buying canned foods?? Dique a tornado watch. Lol shit too scary,1,,
RT @Poetic_Arson: Drivin thru a tornado wit my bros @Vor_Laddi_Daddi n @My_Allure for food.. Smfh..••#SavageLife lol,1,,
@iamkasmer @Bamberrrz girl we had a tornado city wide black out no power no food no school until the 9th so you know I'm down to go,1,,
Oh shit I forgot I signed up to help pack food for the tornado relief..ugh!,1,,
I hope da chinese man dnt get caught in a tornado when he brings my food what da fuck wud i b able to eat,1,,
“@Operababyd: I need to hurry up and go get some food before this tornado hits”<-In Jersey?!?! Or are you still in NY? Wth?!?! Be safe...,1,,
Food Bank in dual role: continuing day-to-day hunger relief operations as well as supporting tornado vicitms: http://bit.ly/mTGJQ3,0,,
"If anyone in Nash wants to donate food & supplies to help tornado victims, DM me! Conduit is taking a U-Haul of food to AL in the a.m!",1,,
Free Food at Ben's Chili Bowl if you donate blood today for the tornado victims,0,,
"I Ask Everyone Who Can, To Please Send Food/Help/$$$ To The Areas of Tornado and Flood Devastation !!! Thanks!!! #WeAreOneAmericanFamily!!!",1,,
"There is a legit tornado warning right now, whole building being told to head to underground parking garage, and now my foods gonna get cold",1,,
PLEASE call your local #redcross! Many cities are collecting bottle water and non perishable food items for the tornado victims  #donate,1,,
"It's hard to have a service with the Bishop and be underneath the pews with tornado sightings.  No power, no light, but the food was good.",1,,
Err:509,0,,
"This tornado watch in Huntsville is beyond serious evidently. No food, running water, or electricity. Please keep them in your prayers, guys",1,,
The @HuntsvilleStars are providing free food for #tornado relief workers at the ballpark. Team will donate leftovers to charity.,0,,
I was at the food stamp office. A lady that work there got a call. 5 sec later she broke down crying cause the tornado killed a fam member.,1,,
"Tornado aftermath making Glenn Beck's food insurance ads look attractive. Of course, I couldn't get to it: can't get to my house yet! #fb",1,,
#DMV twits RT @IamReallyBlunt: RT: @_true2me_: Free Food at Ben's Chili Bowl if you donate blood today for the tornado victims,0,,
RT: @_true2me_: Free Food at Ben's Chili Bowl if you donate blood today for the tornado victims,0,,
Fly Times Cookout this Saturday. Bring your can foods. Getting some help to the tornado victims across Alabama.,0,,
#rachaelray Chorizo & Chicken Chili with Rach and Me: Tornado Tragedy http://rachandme.blogspot.com/2011/04/tornado-tragedy.html?spref=tw … @rachael_ray #foodblog #cooking #chili #food,1,,
I'm at Wal Mart and proud to see hundreds &hundreds of ppl buying food & water for the tornado victims. We have pulled 10 ppl out of houses,0,,
Praying for my sister in huntsville al hit by the tornado and trapped in al with no lights food or shelter,1,,
Southern food folks - we want to know if you're okay after last night's storms. Let us know how you're doing & who needs help. #tornado,0,,
I DONT FEEL SO FOOD:( MY ALLERGIES DRAWKIN...WE GOT A DAMN TORNADO WATCH....IT'S COMING DOWN OVER HERE...UGGHH,1,,
"so if a tornado comes, I'm takin my phone, the charger, a shit load of food, and my juice downstairs to the basement.",1,,
Thanks for all the RT and calls to help with the #Bham #tornado victims. We still need dry clothes/shoes/food at the Boutwell. 2052515849,0,,
"Fast food restaurants wiped out in Catoosa County, GA. McDonalds ripped in two... whoa, the tornado was hungry!",1,,
Had a good day. Great workout good food and I didn't get blown away by the tornado. For my peeps in Alabama my prayers go out to you all.,0,,
Err:509,1,,
Tornado sirens are going off and i'm about to pee my pants. Food thing theres no safe place in my entire house. #help #ihatetornadoes,1,,
I hang wit the Craziest people. Amber cravin mexican food.my parents listenin to chinese music. All during a tornado watch. WTF lol,1,,
@keem773 lol. Hapi u're eatin 2...I knw how u men love ur food. We on tornado wtch till 2.00am I tnk bt clear skys ryt now. *fingers crossd*,1,,
oh.my.gosher!!!! not safe RT: @Mr_Cummings Fuck this rain storm tornado whatever the fuck it wanna be. Going to get some food,1,,
Fuck this rain storm tornado whatever the fuck it wanna be. Going to get some food,1,,
Err:509,0,,
"I mean shit, one tornado don't stop no show! RT @breexxbunnie: soooooo @jrickz ordered Chinese food & got it delivered -______-",1,,
A day of free food tomorrow! Time for bed! Wonder if i should sleep in the bathtub in case a tornado comes!,0,,
The cats are begging for wet food. #LastMeal #Tornado,1,,
"Finally gave in and moved some food, drinks, and candles into the bathroom, in case of tornado. First time I've ever had to do this.",0,,
Depends on how far subway is from you. I would goRT @Prettiboi_Dreux: so i want subway but there is a tornado watch. hmm food or starvation?,1,,
"Considering getting food ready, cause really...what else matters if a tornado hits?",1,,
Tornado leveled the Food Lion near my family's home in Ringgold.  They felt the tornado go by.  They are without power but safe.,1,,
"RT @HoneyDaJiore: Tornado Watch Party at my House.. Bring ur Own Food, Life Jacket && Blanket..Limited Shelter..Admission is $5.... I'm ctfu",1,,
"CTFU!! Gurl..RT @HoneyDaJiore Tornado Watch Party at my House.. Bring ur Own Food, Life Jacket && Blanket..Limited Shelter..Admission is $5",1,,
RT @AyeLilJodie: @OG_Banks it was food in the lobby<<< NIGGA it was a tornado. Everybody was loud and goin crazy. Is it all gone?,1,,
"Salvation Army Provides Food for Missouri Tornado Victims: (Berkely, MO) -- The Salvation Army is a comforting p... http://bit.ly/kbIfMX",0,,
"@Caprice46 It is.......Ben & Jerry's ""Cherry Garcia"" for the win, perfect tornado food.",0,,
Tornado Watch ? o___o I Gotta Eat Alot Of Food :/ If Not It's Gonna Go To Waste In The Tornado,1,,
Omfg the tornado potato. So many korean food trucks as In only Three outta five Hahaha. :),0,,
"Juuuuggggg -______-  // RT @itsjustinmartin: iwant some chinese food. someone throw me some in the tornado, maybe it'll blow it over here :)",0,,
"""Oh. My. Gosh. A tornado? Get the food in the basement first!""",1,,
"iwant some chinese food. someone throw me some in the tornado, maybe it'll blow it over here :)",0,,
Are there still tornado warnings? Is it safe for me to go outside yet? I need food and I only have Pizza in my fridge. #needcoffee #hungry,1,,
I'm about to go to crib b4 this tornado shit hit.. I need some food b4 I go home thou...,1,,
"If any tornado .. happens anywhere in Alabama . Plz Plz, send us food, && some shxt down here in #EUFAULA we poo motherfuckers !",1,,
Tornado warning? Let me go hide myself in Trinity for shelter. Food and booze. Great plan.,0,,
i better make a food decision before this tornado fuckery starts,0,,
"If the tornado doesn't blow me away, I'm going to have some awesome Japanese food for lunch tomorrow. No Reservations is making me hungry!",1,,
"Just took some things down into our basement in case of tornado. Flashlights, blankets, my signed David Sedaris books, and food.",0,,
I see a tornado watch pop up on the tv and my first thought is to go out and drive to get food #livingdangerously,1,,
"My mama just said ""I hope a tornado hits so we won't have to pay for our food"" lmao #CheapAss",0,,
Err:509,1,,
Ay moe iswear my mom beta bring me sum food or ima make a tornado cum thru diz bitch lol,1,,
- hope the tornado don't come while my food still cooking . lol !,1,,
i think the tornado warnings are a conspiracy.so people go out and spend money on food and shit cause they think were about to be trapped.,1,,
I hope ma food get here b4 da tornado..or dat shit Mike Jack,1,,
this is TORNADO WEATHER. go outside to get some dick an get blown tf away if you want..*scoots down in bed w/chinese food* hmph.,1,,
"ok, Fuk da tornado were da food at?",1,,
Im exhausted from walkn round in the sun and hanging out food to the tornado victims but after a shower I stil Gota go in to work. . .,1,,
Sat 4/30 @PublicTenley & @HelpEarthdotorg making a day & nite of food & fun collecting donations for @RedCrossNCR tornado relief - Plz RT,1,,
Food assistance available for tornado victims - ENC Today http://bit.ly/lSEoIP,0,,
Food assistance available for tornado victims http://tinyurl.com/3w84fgs,0,,
RT:@ BhamBarons: Tornado Relief: Bring 1 case of water or 6 canned food items to the Barons game tonight and get a free GA ticket!... ht ...,0,,
Tornado Relief: Bring 1 case of water or 6 canned food items to the Barons game tonight and get a free GA ticket!... http://fb.me/U8KL26K2,0,,
Food aid available to tornado victims in more counties http://www.fayobserver.com/articles/2011/04/29/1090468?sac=Local,0,,
RT @FRANKWALKER41: Clothing & Food drive this Wed @ ace bowling alley in montgomery alabama from 10 am-10 pm. For tornado victim in alabama.,0,,
RT @briancauble: Great seeing Culinard and Jason's deli donating food for tornado victims! cc @innovationdepot,0,,
Clothing and Food drive this Wed @ ace bowling alley in montgomery alabama from 10 am to 10 pm. For tornado victim in alabama. Let Help them,0,,
Matthew Mayfield free performance @ Barnes and Noble Patton Creek 7pm tonight. Donations of H2O & non-perishable food for tornado victims.,0,,
St. Rose firefighters seek donations for Ala. tornado victims: Donations of food and household items are being s... http://bit.ly/lYcGem,0,,
RT @wardthreedc Sat 30th @PublicTenley & @HelpEarthdotorg making  food and fun collecting donations for @RedCrossNCR tornado relief RT,0,,
"How you can volunteer, donate to the tornado relief effort: dog and cat food, and new underwear (women, children... http://bit.ly/mx0ZsO",0,,
St. Rose firefighters seek donations for Ala. tornado victims: Donations of food and household items are being... http://dlvr.it/Q7ffQ,0,,
Sat 30th @PublicTenley & @HelpEarthdotorg making a day & nite of food and fun collecting donations for @RedCrossNCR tornado relief RT,0,,
Food aid available to tornado victims in more counties: Food assistance is available to those living in counties... http://bit.ly/iE02gT,0,,
